#,999,0,8,98,99,904,905,997,4,5,1,2,504,20,505,506,15,907,908,3,6,906,909,49,50,53,401,402,301,92,93,901,902,903,11,12,13,39,61,62,63,64,65,66,67,71,72,73,74,75,76,9,18,19,7,508,509,606,14,16,996,710,711,501,507,601,603,10,17,502,503,602,604,605,701,702,703,704,801,802,803,804,805,806,101,102,103,104,41,54,42,43,44,55,45,46,47,48,51,52,31,32,35,33,34,2001,2002,2003,2004,2005,2006,2009,2010,2011,2012,2007,50206,50209,50024,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,50061,50062,50063,50064,50065,50066,50015,51361,51362,51363,51364,51365,51366,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,50084,50085,50086,51367,51368,51369,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,52001,52002,52003,52004,52005,52006,52007,50501,50502,50503,50504,50505,50506,50507,50508,50509,50510,50511,50512,50513,50514,50515,50516,50601,50602,50603,50604,50605,50606,50607,50608,50609,50610,50611,50612,50613,50614
50708,50708,HW·Dragon spike,8,8,Coming Soon,6400,51200,10,4,3,1,0|1|2,-207,0,0,1,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|0|1|1|2|2,1,0,1,35,35,0,607&3.35|61&0.85|63&0.7,180,310,4,1010,1010,5,35,400,600,240,40,24,280,160,240,0,110,70,110,100,0,100,52500,5600,12,9,7,0,0,185,3,0,300,0,0,0,0,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50709,50709,HW·GoldenCicada needle,9,8,Coming Soon,8100,72900,5,4,3,1,0|1|2,-207,0,0,1,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|0|1|1|2|2,4,0,1,35,35,0,607&4|61&1|63&0.8,190,320,4,1090,1090,5,35,400,600,280,45,27,315,180,270,0,110,70,110,100,0,100,60000,6750,14,10,7,0,0,230,3,0,360,0,0,0,0,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60601,60601,HW·Flying stone,1,9,Coming Soon,100,100,45,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,0,0,1,40,40,0,607&0.75|61&0.3|66&0.35,110,180,3,400,300,15,45,450,700,80,6,4,20,25,40,0,100,100,100,100,0,100,0,350,2,2,12,0,0,10,3,0,20,0,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60602,60602,HW·Raven dart,2,9,Coming Soon,400,800,40,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,1,0,1,40,40,0,607&1.1|61&0.35|66&0.4,120,180,3,480,320,15,45,450,700,90,12,8,40,50,80,0,100,100,100,100,0,100,7500,800,3,3,12,0,0,20,3,0,40,0,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60603,60603,HW·Eight Trigrams,3,9,Coming Soon,900,2700,35,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,0,0,1,40,40,0,607&1.5|61&0.4|66&0.45,130,180,3,560,340,15,45,450,700,100,18,12,60,75,120,0,100,100,100,100,0,100,15000,1350,5,4,12,0,0,35,3,0,60,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60604,60604,HW·Cyan screw,4,9,Coming Soon,1600,6400,30,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,4,0,1,40,40,0,607&1.85|61&0.45|66&0.5,140,180,3,640,360,15,45,450,700,115,24,16,80,100,160,0,100,100,100,100,0,100,22500,2000,6,5,12,0,0,55,3,0,100,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60605,60605,HW·Star full sky,5,9,Coming Soon,2500,12500,25,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,1,0,1,40,40,0,607&2.25|61&0.5|66&0.55,150,180,3,720,380,15,45,450,700,130,30,20,100,125,200,0,100,100,100,100,0,100,30000,2750,8,6,12,0,0,80,3,0,140,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60606,60606,HW·Evil nail,6,9,Coming Soon,3600,21600,20,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,1,0,1,40,40,0,607&2.6|61&0.55|66&0.65,160,180,3,800,400,15,45,450,700,150,36,24,120,150,240,0,100,100,100,100,0,100,37500,3600,9,7,12,0,0,110,3,0,180,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60607,60607,HW·Golden light,7,9,Coming Soon,4900,34300,15,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,1,0,1,40,40,0,607&3|61&0.6|66&0.75,170,180,3,880,420,15,45,450,700,175,42,28,140,175,280,0,100,100,100,100,0,100,45000,4550,11,8,12,0,0,145,3,0,240,0,0,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60608,60608,HW·Ghost dust,8,9,Coming Soon,6400,51200,10,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,4,0,1,40,40,0,607&3.35|61&0.7|66&0.85,180,180,3,960,440,15,45,450,700,205,48,32,160,200,320,0,100,100,100,100,0,100,52500,5600,12,9,12,0,0,185,3,0,300,0,0,0,0,3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60609,60609,HW·Crape star,9,9,Coming Soon,8100,72900,5,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|2|2,0,0,1,40,40,0,607&4|61&0.8|66&1,190,180,3,1040,460,15,45,450,700,240,54,36,180,225,360,0,100,100,100,100,0,100,60000,6750,14,10,12,0,0,230,3,0,360,0,0,0,0,3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60701,60701,HW·Icy jade needle,1,9,Coming Soon,100,100,45,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&0.75|61&0.2|66&0.45,110,140,2,350,250,25,55,450,700,75,4,6,20,30,35,0,90,110,110,100,0,100,0,350,2,2,12,0,0,10,3,0,20,0,0,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60702,60702,HW·Jade olive,2,9,Coming Soon,400,800,40,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,0,0,1,45,45,0,607&1.1|61&0.25|66&0.5,120,140,2,430,270,25,55,450,700,85,8,12,40,60,70,0,90,110,110,100,0,100,7500,800,3,3,12,0,0,20,3,0,40,0,0,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60703,60703,HW·Smiling arhat,3,9,Coming Soon,900,2700,35,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,0,0,1,45,45,0,607&1.5|61&0.3|66&0.55,130,140,2,510,290,25,55,450,700,95,12,18,60,90,105,0,90,110,110,100,0,100,15000,1350,5,4,12,0,0,35,3,0,60,0,0,0,0,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60704,60704,HW·JadeCicada needle,4,9,Coming Soon,1600,6400,30,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&1.85|61&0.35|66&0.6,140,140,2,590,310,25,55,450,700,105,16,24,80,120,140,0,90,110,110,100,0,100,22500,2000,6,5,12,0,0,55,3,0,100,0,0,0,0,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60705,60705,HW·Pentachrome,5,9,Coming Soon,2500,12500,25,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&2.25|61&0.4|66&0.7,150,140,2,670,330,25,55,450,700,120,20,30,100,150,175,0,90,110,110,100,0,100,30000,2750,8,6,12,0,0,80,3,0,140,0,0,0,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60706,60706,HW·DuJuan cry blood,6,9,Coming Soon,3600,21600,20,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&2.6|61&0.45|66&0.8,160,140,2,750,350,25,55,450,700,135,24,36,120,180,210,0,90,110,110,100,0,100,37500,3600,9,7,12,0,0,110,3,0,180,0,0,0,0,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60707,60707,HW·Ghost-face Jade toad,7,9,Coming Soon,4900,34300,15,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,0,0,1,45,45,0,607&3|61&0.5|66&0.9,170,140,2,830,370,25,55,450,700,155,28,42,140,210,245,0,90,110,110,100,0,100,45000,4550,11,8,12,0,0,145,3,0,240,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60708,60708,HW·Acheron divine needle,8,9,Coming Soon,6400,51200,10,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&3.35|61&0.55|66&1.05,180,140,2,910,390,25,55,450,700,180,32,48,160,240,280,0,90,110,110,100,0,100,52500,5600,12,9,12,0,0,185,3,0,300,0,0,0,0,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60709,60709,HW·Blood-netlike of KunLun,9,9,Coming Soon,8100,72900,5,4,3,1,0|1|2,-207,0,0,3,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|1|1|2,4,0,1,45,45,0,607&4|61&0.6|66&1.2,190,140,2,990,410,25,55,450,700,210,36,54,180,270,315,0,90,110,110,100,0,100,60000,6750,14,10,12,0,0,230,3,0,360,0,0,0,0,3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80601,80601,HW·Arrow in sleeve,1,7,Coming Soon,100,100,45,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,4,0,1,50,50,0,607&0.75|63&0.35|66&0.3,110,120,2,300,200,35,65,500,800,65,3,5,15,40,30,0,75,140,100,100,0,100,0,350,2,2,8,0,0,10,2,0,20,0,0,0,0,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80602,80602,HW·Mallard hookclaw,2,7,Coming Soon,400,800,40,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,1,0,1,50,50,0,607&1.1|63&0.4|66&0.35,120,110,2,340,220,35,65,500,800,70,6,10,30,80,60,0,75,140,100,100,0,100,7500,800,3,3,8,0,0,20,2,0,40,0,0,0,0,3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80603,80603,HW·Swallow fly,3,7,Coming Soon,900,2700,35,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,4,0,1,50,50,0,607&1.5|63&0.45|66&0.4,130,100,2,380,240,35,65,500,800,75,9,15,45,120,90,0,75,140,100,100,0,100,15000,1350,5,4,8,0,0,35,2,0,60,0,0,0,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80604,80604,HW·Falling flower,4,7,Coming Soon,1600,6400,30,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,4,0,1,50,50,0,607&1.85|63&0.5|66&0.45,140,90,2,420,260,35,65,500,800,85,12,20,60,160,120,0,75,140,100,100,0,100,22500,2000,6,5,8,0,0,55,2,0,100,0,0,0,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80605,80605,HW·Messy ruby Cone,5,7,Coming Soon,2500,12500,25,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,1,0,1,50,50,0,607&2.25|63&0.55|66&0.5,150,80,2,460,280,35,65,500,800,95,15,25,75,200,150,0,75,140,100,100,0,100,30000,2750,8,6,8,0,0,80,2,0,140,0,0,0,0,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80606,80606,HW·Bloody mandarin duck,6,7,Coming Soon,3600,21600,20,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,0,0,1,50,50,0,607&2.6|63&0.65|66&0.55,160,70,2,500,300,35,65,500,800,105,18,30,90,240,180,0,75,140,100,100,0,100,37500,3600,9,7,8,0,0,110,2,0,180,0,0,0,0,3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80607,80607,HW·Blood flying knife,7,7,Coming Soon,4900,34300,15,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,1,0,1,50,50,0,607&3|63&0.75|66&0.6,170,60,2,540,320,35,65,500,800,120,21,35,105,280,210,0,75,140,100,100,0,100,45000,4550,11,8,8,0,0,145,2,0,240,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80608,80608,HW·Storm strike needle,8,7,Coming Soon,6400,51200,10,4,3,1,0|1|2,-207,0,0,2,0,0,0,1,0,1,0,20,1,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W_01,Null,0|1|1|2|2|2,4,0,1,50,50,0,607&3.35|63&0.85|66&0.7,180,50,2,580,340,35,65,500,800,135,24,40,120,320,240,0,75,140,100,100,0,100,52500,5600,12,9,8,0,0,185,2,0,300,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
