#,0,2,61,62,63,64,66,67,68,69,70,71,72,73,99,103,104,1,6,7,3,15,16,4,5,701,702,703,704,705,999,710,711,901,902,903,904,905,906,907,908,909,910,921,922,923,924,95,96,501,502,503,504,14,8,9,31,38,39,40,10,11,12,13,101,21,22,23,24,25,26,27,28,29,30,601,602,603,611,612,613,614,615,604,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,32,33,34,35,36,81,82,83,84,85,86,50041,50042,50043,50044,50045,50046,50032,50033,50022,50023,51110,51101,51102,51103,51104,51105,51106,51107,51108,51109,51111,50081,50082,50083,51367,51368,51369,50084,50085,50086,51370,51371,51372,50071,50072,50073,50092,50093,50094,50095,50096,50097,50098,98,37,91,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
31003,Blood Palm,3,104,2,40,0.3,11,1,3,3|4,小海穴,前谷穴,十二正经,95,因运功之际，掌心赤红如欲滴血，故名“掌血功”。为掌血功所伤者，全身血液愈行愈快，渐而翻滚有如沸水，可谓苦不堪言。,572,5572,3,1,1,10,1,0,5,3,0,0,0,0,0,120,604&1|62&0.5|64&0.4|65&0.4|509&1.35|510&1.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_310,S_31003,7,7,7,7,0,50,100,50,0,0,0,280,8|2,0|0,0|0,72101,25,45,1,0,0,0,0,0,0,0,1,1.8,1.4,30,40,30,0.5,0.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,79,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31004,Osbeck\nBone Melt Palm,4,104,2,50,0.4,18,1,2,8,巨骨穴,三间穴,气血毒质,155,“威灵仙消积石，解骨鲠，性猛而功神也”。空桑派药毒双绝，能使良药化为奇毒，中此毒掌者筋消骨化，瘫软在地而亡。,573,5573,3,1,1,10,1,0,5,4,0,0,0,0,0,120,604&1.35|62&0.55|64&0.45|65&0.45|509&1.8|510&1.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_310,S_31004,7,7,7,7,0,70,100,50,0,0,0,300,6|1,8|2,0|0,72101,20,0,1,25,25,25,25,0,0,0,1.1,2.4,1.9,20,50,30,0.4,0.9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,79,80,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31005,Divine Drug\nPalm,5,104,3,60,0.5,27,1,2,8,天宗穴,阳谷穴,气血毒质,230,丹砂神掌剧毒无比，毒性异常猛烈。修习此毒掌者以阴气储丹砂之精于“天宗”，即可于自身无碍；以阳气发丹砂之毒于“阳谷”，即可致人于死命。,574,5574,3,1,2,10,1,0,5,5,0,0,0,0,0,120,604&1.7|62&0.6|64&0.5|65&0.5|509&2.3|510&2.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_310,S_31005,38,38,38,38,0,50,100,50,0,0,0,320,6|3,0|0,0|0,72101,45,15,1,10,10,0,0,0,0,0,2,2.3,2.3,20,40,40,1.4,1.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.25,1.25,0.25,0,0,0,0,0,0,0,79,0,60,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31006,Divine Flood\nDragon Palm,6,104,3,70,0.6,38,1,1,8,耳门穴,关冲穴,气血毒质,320,“潜鳞有饿蛟，掉尾取渴虎”。青蛟神掌招式古怪奇绝，掌势蜿蜒有如蛟尾，一掌拍出即腥风大作，其毒猛恶，世间未有。,575,5575,3,1,2,10,1,1,5,6,0,0,0,0,0,120,604&2.05|62&0.65|64&0.55|65&0.55|509&2.75|510&2.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_310,S_31006,38,38,38,38,0,80,100,100,0,0,0,340,6|2,8|2,0|0,72101,25,35,1,5,5,5,5,0,0,0,2.2,3.2,2.4,30,40,30,0.8,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,79,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31101,Vajra Hammer,1,104,1,20,0.1,3,0,5,3|4,腕骨,掌岐,肉身筋骨,20,金刚锤拳力厚重，肩不抬臂不转即可于方寸之间出拳伤人，因发力方法十分独特，故而多有不明所以之人以为此乃金刚之神通也。,0,0,3,1,1,11,1,0,1,1,0,0,0,0,0,120,604&0.6|61&0.5|62&0.25|66&0.25|514&0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31101,7,7,7,7,0,0,100,50,0,0,0,280,6|1,0|0,0|0,51601,50,15,1,5,5,0,0,0,0,0,0.9,0.4,0.5,60,10,30,0.2,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,19,0,90,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31102,5 Anger Hands,2,104,1,30,0.2,6,0,5,3|4,箕张,纵扑,技巧法门,50,五怒手时而四肢箕张，摇头晃脑，犹如四臂而二首；时而前纵后扑，手足齐动，犹如四首而八臂，乃是示现“五大金刚”之忿怒形的特异功法。,0,0,3,1,1,11,1,0,1,2,0,0,0,0,0,120,604&0.9|61&0.7|62&0.45|514&0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31102,38,38,38,38,0,0,100,50,0,0,0,300,6|2,0|0,0|0,51601,30,5,1,25,25,10,10,0,0,0,1.4,0.6,1,40,20,40,0.3,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31103,Parami Palm,3,104,2,40,0.3,11,1,4,0|1|3|4,阴脉,额轮,三脉七轮,95,波罗密掌共有十式，精妙非常，寓意深奥，对应菩萨之“十胜行”，即：“布施、持戒、精进、禅定、智慧、方便、大愿、大力、大智”。,0,0,3,1,1,11,1,0,1,3,0,0,0,0,0,120,604&1.35|61&0.55|64&0.45|66&0.3|514&1.15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31103,7,7,7,7,0,20,100,50,0,0,0,340,6|1,8|1,0|0,51901,40,25,1,5,5,0,0,0,0,0,1.6,1.3,1.3,40,30,30,0.5,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,19,0,70,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31104,Vajra Black\nSand Palm,4,104,2,50,0.4,18,0,4,3|4,兑骨,鱼际,肉身筋骨,155,金刚黑砂掌沉雄霸道，两手掌力各不相同，一左一右，一阴一阳，阴力奇冷，阳力奇热，中者冷热煎熬，二力相合则非死也必重伤。,0,0,3,1,1,11,1,0,1,4,0,0,0,0,0,120,604&1.8|61&0.8|62&0.65|514&1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31104,7,7,7,7,0,0,100,50,0,0,0,380,6|3,0|0,0|0,51601,55,15,1,0,0,0,0,0,0,0,2.8,0.8,1.8,50,20,30,0.4,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31105,Soul Heat Palm,5,104,3,60,0.5,27,1,2,0|1|3|4,脐轮,喉轮,三脉七轮,230,灵热掌乃是以内气化作内火，再导内火灌注于双掌，以精纯灵热之气损伤敌人之密法。运功之时，掌如钢刀，掌上似有电光灼照。,0,0,3,1,2,11,1,0,1,5,0,0,0,0,0,120,604&2.3|61&0.6|64&0.55|66&0.45|514&1.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31105,7,7,7,7,0,70,100,100,0,0,0,400,6|3,0|0,0|0,51901,20,30,1,10,10,10,10,0,0,0,3,2.2,1.4,40,30,30,1.3,0.8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.5,0,0,0,0,0,0,0,19,60,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31106,Vajra\nAnnihilation Hands,6,104,3,70,0.6,38,0,3,3|4,胳膊,爪甲,肉身筋骨,320,金刚诛灭手狠辣绝伦。其手法共有六式，行功者之面色亦会随着这六式而显示出“青，黄，赤，白，空，碧”六种变化，正是“金刚真谛之六色”也。,0,0,3,1,2,11,1,0,1,6,0,0,0,0,0,120,604&2.75|61&0.9|62&0.35|66&0.5|514&2.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31106,7,7,7,7,0,0,100,50,0,0,0,500,6|4,0|0,0|0,51601,30,5,1,25,25,10,10,0,0,0,4,1.6,2.2,50,10,40,2.4,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0,0,0,19,0,50,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31107,4 Divine Palm,7,104,4,80,0.7,51,1,2,0|1|3|4,中脉,腹轮,三脉七轮,425,所谓须弥山四神掌：“一曰白银埵持国，坚厚无比；二曰琉璃埵增长，远近如意；三曰水晶埵广目，变化无常；四曰黄金埵多闻，无穷无尽”。,0,0,3,1,2,11,1,1,1,7,0,0,0,0,0,120,604&3.2|61&1.3|66&0.6|514&2.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31107,7,7,7,7,0,30,100,150,0,0,0,480,6|4,0|0,0|0,51901,45,25,1,0,0,0,0,0,0,0,5.4,2,1.6,60,20,20,1,0.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0.5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31108,The Great Sun\nBuddha Palm,8,104,4,90,0.8,66,1,1,0|1|3|4,根轮,心轮,三脉七轮,545,手结“大日如来法印”，身有“遍照一切光明”，迷悟不二，生佛一如，大日如来掌乃金刚宗之神掌真义，有无边无际之大能伟力。,0,0,3,1,3,11,1,1,1,8,0,0,0,0,0,120,604&3.65|61&0.7|64&0.7|66&0.65|514&3.05,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_311,S_31108,38,38,38,38,0,50,100,200,0,0,0,580,6|5,0|0,0|0,51901,60,10,1,0,0,0,0,0,0,0,5.6,3,-1,70,30,0,1.6,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1.75,0.75,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31201,Scorpion Hand,1,104,1,20,0.1,3,0,3,3|4,钩颈,刺额,技巧法门,20,阴风蝎子手招招逆行，式式倒转，出于左而攻右，出于右而攻左，伏低乃是攻上，蹿高却为袭下，出手毫无征兆，十分诡异。,0,0,3,1,1,12,1,0,2,1,0,0,0,0,0,120,604&0.5|63&0.6|65&0.4|510&0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31201,7,7,7,7,0,0,100,50,0,0,0,120,8|1,0|0,0|0,81701,0,30,1,5,5,35,35,0,0,0,0.3,0.5,1,10,40,50,0.7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,34,0,90,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31202,Python Hand,2,104,1,30,0.2,6,0,3,3|4,反肘,锁胁,技巧法门,50,“忽远忽近，盘旋蜿蜒，反肘斜进，无孔不入”，即“蝮蛇之技”；“透骨锥心，锁胁闭血，千牙万齿，麻痒难当”，即“千针之法”。,0,0,3,1,1,12,1,0,2,2,0,0,0,0,0,120,604&0.75|63&0.7|65&0.45|510&0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31202,7,7,7,7,0,40,100,100,0,0,0,140,8|2,0|0,0|0,81701,0,55,1,10,10,5,5,0,0,0,0.6,1.2,1.2,20,40,40,0.6,0.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,34,80,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31203,Blood Fluke\nPalm,3,104,2,40,0.3,11,0,2,8,曲泽穴,中冲穴,气血毒质,95,血蛭掌手法轻柔，毒性绵密，其掌力绝不外吐反而向掌心急吸，掌到之处肌肤故然流血不止，淋漓可怖，毒质也已由此而侵入脏腑。,0,0,3,1,1,12,1,0,2,3,0,0,0,0,0,120,604&1.15|62&0.4|64&0.4|65&0.5|510&1.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31203,7,7,7,7,0,30,100,50,0,0,0,200,8|2,0|0,0|0,81701,0,50,1,20,20,0,0,0,0,0,1.4,1.4,1.4,30,40,30,0.7,0.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,70,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31204,Soul-Extinct\nPalm,4,104,2,50,0.4,18,0,2,8,少海穴,神门穴,气血毒质,155,三尸断魂掌阴毒无已，一掌之中共有三种不同的毒质，其一曰“僵”，中者麻木不仁；其二曰“斑”，中者面目乌黑；其三曰“疝”，中者肚破肠穿。,0,0,3,1,1,12,1,0,2,4,0,0,0,0,0,120,604&1.5|61&0.45|64&0.45|65&0.55|510&1.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31204,7,7,7,7,0,60,100,50,0,0,0,220,6|2,8|1,0|0,81601,35,35,1,0,0,0,0,0,0,0,1.8,2.1,1.5,40,40,20,0.3,0.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31205,Azure Spider\nHand,5,104,3,60,0.5,27,0,1,8,尺泽穴,少商穴,气血毒质,230,“青蛛有绝毒，缠魂五百世”。青蛛缠魂手奇诡莫测，掌力如丝如网，奇毒无比。青蛛绝毒更有“即令身死亦难尽除，仍会带往来世”之说。,0,0,3,1,2,12,1,1,2,5,0,0,0,0,0,120,604&1.9|63&1|65&0.6|510&2.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31205,7,7,7,7,0,80,100,150,0,0,0,100,8|3,0|0,0|0,81701,10,10,1,30,30,20,20,0,0,0,0.8,3.8,2,10,60,30,0.8,2.4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,40,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31206,Poison Palm\nof Red Toad,6,104,3,70,0.6,38,0,1,8,三阳穴,中渚穴,气血毒质,320,朱蟾毒掌出掌之前必先全身蓄力，随即飞身跃出，其力道之强，毒性之猛，不仅非血肉之躯能够承受，任何铁衣金甲亦触之即溃。,0,0,3,1,2,12,1,1,2,6,0,0,0,0,0,120,604&2.3|64&1.1|65&0.65|510&2.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31206,38,38,38,38,0,30,100,50,0,0,0,280,6|2,8|2,0|0,81601,30,35,1,5,5,0,0,0,0,0,2.8,2.2,2.8,40,20,40,1.6,1.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,34,0,60,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31207,4 Colors Palm,7,104,4,80,0.7,51,0,1,8,玉堂穴,劳宫穴,气血毒质,425,青黄赤黑神掌乃苗疆五仙教之绝秘，功成者心口显出四色，双手有如僵尸，所发毒质每掌不同，有千百种变化，解无可解，避无可避。,0,0,3,1,2,12,1,1,2,7,0,0,0,0,0,120,604&2.65|64&1.2|65&0.7|510&3.2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31207,7,7,7,7,0,60,100,50,0,0,0,300,6|3,8|1,0|0,81601,20,25,1,15,15,10,10,0,0,0,2.2,2.8,4,30,20,50,1.2,1.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,34,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31208,Soul Peeling\nHands,8,104,4,90,0.8,66,0,1,8,紫宫穴,太渊穴,气血毒质,545,九死离魂手至奇至毒，世间绝无仅有，中者魂飞魄散，故名“离魂”。然而此功恶尽恶绝，行功者亦会受其反噬，不免九死一生，故又谓之“九死”。,0,0,3,1,2,12,1,1,2,8,0,0,0,0,0,120,604&3.05|63&0.65|64&0.65|65&0.75|510&3.65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_312,S_31208,28,28,28,28,0,50,100,50,0,0,0,260,6|2,8|3,0|0,81601,0,30,1,30,30,10,10,0,0,0,-1,4.8,3.8,0,60,40,1.8,1.8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0.75,0.5,0,0,0,0,0,0,0,34,0,40,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31401,Forged Bone\nFist,1,104,1,20,0.1,3,0,4,3|4,高骨,本节,肉身筋骨,20,诀曰：“三三九九煅铁骨”，煅骨拳需每日以肉掌反复拍击高温烙铁九九八十一次，历经九年方成，旨在锻筋炼骨，强壮拳力。,0,0,3,1,1,14,1,0,4,1,0,0,0,0,0,120,604&0.65|61&0.6|62&0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31401,7,7,7,7,0,0,100,50,0,0,0,260,6|1,0|0,0|0,51701,45,25,1,0,0,0,0,0,0,0,0.8,0.5,0.5,50,20,30,0.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31402,Drunk\n8 Immortals Fist,2,104,1,30,0.2,6,0,3,3|4|5|6,兑金,震木,行止方位,50,伏龙醉八仙拳动迅静定，寓守于攻，屈如伏虎而伸比腾龙。行拳之际，脚踏五行八卦，姿态好似醉酒，有锵锵然之威风，如醉八仙之脱迹。,0,0,3,1,1,14,1,0,4,2,0,0,0,0,0,120,604&1|61&0.5|62&0.3|64&0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31402,7,7,7,7,0,20,100,50,0,0,0,280,6|1,8|1,0|0,72101,30,15,1,5,5,20,20,0,0,0,1.2,1,0.8,40,40,20,0.8,0.3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,80,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31403,Refining\nFire Palm,3,104,2,40,0.3,11,1,3,3|4,曲池穴,三间穴,十二正经,95,火炼掌乃伏龙坛之独门绝技，可凭空而发一道刚强炽浪，直取数丈之外的敌人，此功法极耗精神，但当者即燃，尤其骇人。,0,0,3,1,1,14,1,0,4,3,0,0,0,0,0,120,604&1.5|61&0.8|64&0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31403,28,28,28,28,0,50,100,150,0,0,0,340,6|2,0|0,0|0,51701,60,10,1,0,0,0,0,0,0,0,1.9,1.1,1.2,50,20,30,0.2,0.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.5,0,0,0,0,0,0,0,64,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31404,Crazy Drunk Fist,4,104,2,50,0.4,18,0,2,7,状如疯魔,心如磐石,心意神识,155,疯魔醉拳势与心结，力与神通，威力极强。行功之际如痴如醉，状如疯魔，稍有不慎则神智难返，需当心如磐石，意比金坚，方可施为。,0,0,3,1,2,14,1,0,4,4,0,0,0,0,0,120,604&2|61&0.9|64&0.55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31404,7,7,7,7,0,40,100,50,0,0,0,280,6|3,0|0,0|0,51701,25,5,1,15,15,25,25,0,0,0,2.2,1.7,1.5,50,30,20,1.2,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,64,0,50,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31405,Great Colorful\nPalm,5,104,3,60,0.5,27,0,2,3|4,上骨,虎口,肉身筋骨,230,所谓“炫绝”：炫者，威势浩大，有火光迸发，炫然有如日月；绝者，其力一吐，绝无回还余地，非力竭势尽不能休止。,0,0,3,1,2,14,1,0,4,5,0,0,0,0,0,120,604&2.5|61&1.1|62&0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31405,18,18,18,18,0,0,100,100,0,0,0,360,6|3,0|0,0|0,51701,50,20,1,0,0,0,0,0,0,0,3.4,1.2,2,60,10,30,1.8,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0.5,0,0,0,0,0,0,0,64,0,0,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
31406,Divine Fist\nof Jade Yang,6,104,3,70,0.6,38,1,4,3|4,肩贞穴,前谷穴,十二正经,320,小玉阳神拳轻捷跳脱，招招凌空而发，拳势东倒西歪，变幻莫测，繁密有如细雨。小玉阳神拳源自东海之外，与大玉阳神拳一奇一正，并世无双。,0,0,3,1,2,14,1,1,0,6,0,0,0,0,0,120,604&3|64&0.9|65&0.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C_314,S_31406,18,18,18,18,0,70,100,50,0,0,0,200,6|2,8|2,0|0,72101,0,25,1,15,15,30,30,0,0,0,1.8,3.6,2.4,20,50,30,0.7,1.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,50,50,0,0,0,1,1,-1,0,,,,,,,,,,,,-1,,,,,,,0,0,,,0
